ID	Name	Team	Position	Age	nhlId	BirthDate
1152	Elmer Soderblom	Detroit Red Wings	Forward	20	8481725	2001-07-05
1153	Elvis Merzlikins	Columbus Blue Jackets	Goalie	27	8478007	1994-04-13
1154	Emerson Etem	N/A	Forward	29	8475770	1992-06-16
1155	Emil Andrae	Philadelphia Flyers	Defenseman	19	8482126	2002-02-23
1156	Emil Bemstrom	Columbus Blue Jackets	Forward	22	8480205	1999-06-01
1157	Emil Galimov	San Jose Sharks	Forward	29	8477347	1992-05-09
1158	Emil Heineman	Calgary Flames	Forward	19	8482476	2001-11-16
1159	Emil Johansson	N/A	Defenseman	25	8478132	1996-05-06
1160	Emil Martinsen Lilleberg	Arizona Coyotes	Defenseman	20	8482929	2001-02-02
1161	Emil Pettersson	N/A	Forward	27	8477387	1994-01-14
1162	Emile Poirier	N/A	Forward	26	8477486	1994-12-14
1163	Eriah Hayes	N/A	Forward	33	8477227	1988-07-07
1164	Eric Belanger	N/A	Forward	43	8465050	1977-12-16
1165	Eric Boulton	N/A	Forward	45	8460720	1976-08-17
1166	Eric Brewer	N/A	Defenseman	42	8466142	1979-04-17
1167	Eric Ciccolini	New York Rangers	Forward	20	8481759	2001-01-14
1168	Eric Comrie	Winnipeg Jets	Goalie	26	8477480	1995-07-06
1169	Eric Cornel	N/A	Forward	25	8477975	1996-04-11
1170	Eric Engstrand	Ottawa Senators	Forward	21	8482457	2000-05-18
1171	Eric Fehr	N/A	Forward	36	8470611	1985-09-07
1172	Eric Florchuk	N/A	Forward	21	8480812	2000-01-10
1173	Eric Gelinas	Carolina Hurricanes	Defenseman	30	8475199	1991-05-08
1174	Eric Gryba	N/A	Defenseman	33	8473468	1988-04-14
1175	Eric Hjorth	Columbus Blue Jackets	Defenseman	20	8481659	2001-01-08
1176	Eric Locke	N/A	Forward	27	8477329	1993-11-21
1177	Eric Nystrom	N/A	Forward	38	8470180	1983-02-14
1178	Eric O'Dell	N/A	Forward	31	8474603	1990-06-21
1179	Eric Robinson	Columbus Blue Jackets	Forward	26	8480762	1995-06-14
1180	Eric Roy	N/A	Defenseman	26	8477367	1994-10-24
1181	Eric Selleck	N/A	Forward	33	8474554	1987-10-20
1182	Eric Staal	N/A	Forward	36	8470595	1984-10-29
1183	Eric Tangradi	N/A	Forward	32	8474025	1989-02-10
1184	Eric Wellwood	N/A	Forward	31	8474892	1990-03-06
1185	Erik Brannstrom	Ottawa Senators	Defenseman	22	8480073	1999-09-02
1186	Erik Burgdoerfer	N/A	Defenseman	32	8475982	1988-12-11
1187	Erik Cernak	Tampa Bay Lightning	Defenseman	24	8478416	1997-05-28
1188	Erik Christensen	N/A	Forward	37	8470299	1983-12-17
1189	Erik Cole	N/A	Forward	42	8467396	1978-11-06
1190	Erik Condra	N/A	Forward	35	8473588	1986-08-06
1191	Erik Foley	N/A	Forward	24	8478497	1997-06-30
1192	Erik Gudbranson	N/A	Defenseman	29	8475790	1992-01-07
1193	Erik Gustafsson	N/A	Defenseman	29	8476979	1992-03-14
1194	Erik Gustafsson	N/A	Defenseman	32	8475640	1988-12-15
1195	Erik Haula	Boston Bruins	Forward	30	8475287	1991-03-23
1196	Erik Johnson	Colorado Avalanche	Defenseman	33	8473446	1988-03-21
1197	Erik Kallgren	Toronto Maple Leafs	Goalie	24	8478902	1996-10-14
1198	Erik Karlsson	San Jose Sharks	Defenseman	31	8474578	1990-05-31
1199	Erik Karlsson	N/A	Forward	27	8476973	1994-07-28
1200	Erik Nystrom	N/A	Forward	27	8477013	1993-10-30
1201	Erik Portillo	Buffalo Sabres	Goalie	21	8481707	2000-09-03
1202	Erik Walli Walterholm	N/A	Forward	22	8480286	1999-02-27
1203	Esa Lindell	Dallas Stars	Defenseman	27	8476902	1994-05-23
1204	Ethan Bear	Carolina Hurricanes	Defenseman	24	8478451	1997-06-26
1205	Ethan Bowen	Anaheim Ducks	Forward	19	8482115	2002-05-14
1206	Ethan Cardwell	San Jose Sharks	Forward	19	8482206	2002-08-30
1207	Ethan Del Mastro	Chicago Blackhawks	Defenseman	18	8482807	2003-01-15
1208	Ethan Edwards	New Jersey Devils	Defenseman	19	8482194	2002-06-06
1209	Ethan Haider	Nashville Predators	Goalie	20	8481749	2001-09-04
1210	Ethan Keppen	N/A	Forward	20	8481660	2001-03-20
1211	Ethan Moreau	N/A	Forward	45	8460504	1975-09-22
1212	Ethan Phillips	Detroit Red Wings	Forward	20	8481621	2001-05-07
1213	Ethan Samson	Philadelphia Flyers	Defenseman	18	8482890	2003-08-23
1214	Evan Barratt	Chicago Blackhawks	Forward	22	8480066	1999-02-18
1215	Evan Bouchard	Edmonton Oilers	Defenseman	21	8480803	1999-10-20
1216	Evan Brophey	N/A	Forward	34	8471730	1986-12-03
1217	Evan Campbell	N/A	Forward	28	8477360	1993-03-01
1218	Evan Cormier	N/A	Goalie	23	8479331	1997-11-06
1219	Evan Cowley	N/A	Goalie	26	8477418	1995-07-31
1220	Evan Fitzpatrick	N/A	Goalie	23	8479399	1998-01-28
1221	Evan McEneny	N/A	Defenseman	27	8477091	1994-05-22
1222	Evan Nause	Florida Panthers	Defenseman	18	8482734	2003-01-20
1223	Evan Oberg	N/A	Defenseman	33	8475104	1988-02-16
1224	Evan Rodrigues	Pittsburgh Penguins	Forward	28	8478542	1993-07-28
1225	Evan Smith	N/A	Goalie	24	8478919	1997-02-27
1226	Evan Vierling	New York Rangers	Forward	19	8482152	2002-06-20
1227	Evander Kane	San Jose Sharks	Forward	30	8475169	1991-08-02
1228	Evgeni Malkin	Pittsburgh Penguins	Forward	35	8471215	1986-07-31
1229	Evgeni Nabokov	N/A	Goalie	46	8460705	1975-07-25
1230	Evgenii Dadonov	Vegas Golden Knights	Forward	32	8474149	1989-03-12
1231	Evgenii Kashnikov	San Jose Sharks	Defenseman	18	8482898	2002-12-25
1232	Evgeny Grachev	N/A	Forward	31	8474634	1990-02-21
1233	Evgeny Kuznetsov	Washington Capitals	Forward	29	8475744	1992-05-19
1234	Evgeny Medvedev	N/A	Defenseman	39	8478563	1982-08-27
1235	Evgeny Svechnikov	N/A	Forward	24	8478431	1996-10-31
1236	Fabian Brunnstrom	N/A	Forward	36	8474552	1985-02-06
1237	Fabian Lysell	Boston Bruins	Forward	18	8482763	2003-01-19
1238	Fabian Zetterlund	New Jersey Devils	Forward	22	8480188	1999-08-25
1239	Fabrice Herzog	Toronto Maple Leafs	Forward	26	8477374	1994-12-09
1240	Fedor Gordeev	Minnesota Wild	Defenseman	22	8480224	1999-01-27
1241	Fedor Svechkov	Nashville Predators	Forward	18	8482768	2003-04-05
1242	Fedor Tyutin	N/A	Defenseman	38	8469492	1983-07-19
1243	Felix Bibeau	N/A	Forward	22	8481675	1999-03-31
1244	Felix Girard	N/A	Forward	27	8477058	1994-05-09
1245	Felix Sandstrom	Philadelphia Flyers	Goalie	24	8478433	1997-01-12
1246	Filip Ahl	N/A	Forward	24	8478437	1997-06-12
1247	Filip Barklund	Arizona Coyotes	Forward	19	8482462	2002-08-29
1248	Filip Berglund	Edmonton Oilers	Defenseman	24	8479519	1997-05-10
1249	Filip Cederqvist	Buffalo Sabres	Forward	21	8481722	2000-08-23
1250	Filip Chlapik	N/A	Forward	24	8478488	1997-06-03
1251	Filip Chytil	New York Rangers	Forward	22	8480078	1999-09-05
1252	Filip Engaras	Edmonton Oilers	Forward	22	8482461	1999-05-16
1253	Filip Forsberg	Nashville Predators	Forward	27	8476887	1994-08-13
1254	Filip Gustavsson	Ottawa Senators	Goalie	23	8479406	1998-06-07
1255	Filip Hallander	Pittsburgh Penguins	Forward	21	8480842	2000-06-29
1256	Filip Helt	N/A	Forward	23	8479572	1998-04-09
1257	Filip Hronek	Detroit Red Wings	Defenseman	23	8479425	1997-11-02
1258	Filip Johansson	Minnesota Wild	Defenseman	21	8480872	2000-03-23
1259	Filip Kral	Toronto Maple Leafs	Defenseman	21	8480820	1999-10-20
1260	Filip Kuba	N/A	Defenseman	44	8462225	1976-12-29
1261	Filip Larsson	Detroit Red Wings	Goalie	23	8479548	1998-08-17
1262	Filip Lindberg	Pittsburgh Penguins	Goalie	22	8481758	1999-01-31
1263	Filip Sveningsson	N/A	Forward	22	8480269	1999-07-03
1264	Filip Westerlund	N/A	Defenseman	22	8480048	1999-04-17
1265	Filip Zadina	Detroit Red Wings	Forward	21	8480821	1999-11-27
1266	Francesco Arcuri	Dallas Stars	Forward	18	8482891	2003-06-13
1267	Francesco Pinelli	Los Angeles Kings	Forward	18	8482748	2003-04-11
1268	Francis Beauvillier	N/A	Forward	27	8476998	1993-10-22
1269	Francis Bouillon	N/A	Defenseman	45	8465914	1975-10-17
1270	Francis Perron	N/A	Forward	25	8478117	1996-04-18
1271	Francis Wathier	N/A	Forward	36	8470777	1984-12-07
1272	Francois Beauchemin	N/A	Defenseman	41	8467400	1980-06-04
1273	Francois Brassard	N/A	Goalie	27	8477002	1994-01-31
1274	Francois Tremblay	N/A	Goalie	27	8477017	1994-08-29
1275	Frank Corrado	N/A	Defenseman	28	8476302	1993-03-26
1276	Frank Vatrano	Florida Panthers	Forward	27	8478366	1994-03-14
1277	Frans Nielsen	N/A	Forward	37	8470144	1984-04-24
1278	Frazer McLaren	N/A	Forward	33	8473712	1987-10-29
1279	Freddie Hamilton	N/A	Forward	29	8475878	1992-01-01
1280	Frederic Allard	Nashville Predators	Defenseman	23	8479329	1997-12-27
1281	Frederick Gaudreau	Minnesota Wild	Forward	28	8477919	1993-05-01
1282	Frederik Andersen	Carolina Hurricanes	Goalie	31	8475883	1989-10-02
1283	Frederik Dichow	Montréal Canadiens	Goalie	20	8481747	2001-03-01
1284	Frederik Gauthier	N/A	Forward	26	8477512	1995-04-26
1285	Frederik Tiffels	N/A	Forward	26	8478890	1995-05-20
1286	Fredrik Bergvik	N/A	Goalie	26	8477443	1995-02-14
1287	Fredrik Claesson	Tampa Bay Lightning	Defenseman	28	8476368	1992-11-24
1288	Fredrik Handemark	N/A	Forward	28	8482248	1993-08-27
1289	Fredrik Karlstrom	Dallas Stars	Forward	23	8479518	1998-01-12
1290	Fredrik Larsson	N/A	Defenseman	27	8476961	1994-07-04
1291	Fredrik Olofsson	N/A	Forward	25	8478028	1996-05-27
1292	Frédéric St-Denis	N/A	Defenseman	35	8473647	1986-01-23
1293	Gabriel Bourque	N/A	Forward	30	8475268	1990-09-23
1294	Gabriel Carlsson	Columbus Blue Jackets	Defenseman	24	8478506	1997-01-02
1295	Gabriel Dumont	Tampa Bay Lightning	Forward	30	8475254	1990-10-06
1296	Gabriel Fontaine	N/A	Forward	24	8479002	1997-04-30
1297	Gabriel Fortier	Tampa Bay Lightning	Forward	21	8480863	2000-02-06
1298	Gabriel Gagne	N/A	Forward	24	8478410	1996-11-11
1299	Gabriel Landeskog	Colorado Avalanche	Forward	28	8476455	1992-11-23
1300	Gabriel Vilardi	Los Angeles Kings	Forward	22	8480014	1999-08-16
1301	Gabryel Boudreau	N/A	Forward	26	8477470	1995-02-21
1302	Gaetan Haas	N/A	Forward	29	8481813	1992-01-31
1303	Gage Alexander	Anaheim Ducks	Goalie	19	8482936	2002-07-02
1304	Gage Ausmus	N/A	Defenseman	26	8477383	1995-04-22
1305	Gage Goncalves	Tampa Bay Lightning	Forward	20	8482201	2001-01-16
1306	Gage Quinney	Vegas Golden Knights	Forward	26	8479748	1995-07-29
1307	Gannon Laroque	San Jose Sharks	Defenseman	18	8482927	2003-08-20
1308	Garin Bjorklund	Washington Capitals	Goalie	19	8482188	2002-05-28
1309	Garnet Hathaway	Washington Capitals	Forward	29	8477903	1991-11-23
1310	Garret Ross	N/A	Forward	29	8475966	1992-05-26
1311	Garret Sparks	Los Angeles Kings	Goalie	28	8476343	1993-06-28
1312	Garrett Metcalf	N/A	Goalie	25	8478899	1996-03-05
1313	Garrett Mitchell	N/A	Forward	30	8475291	1991-09-02
1314	Garrett Pilon	Washington Capitals	Forward	23	8479516	1998-04-13
1315	Garrett Wilson	N/A	Forward	30	8475253	1991-03-16
1316	Gavin Bayreuther	Columbus Blue Jackets	Defenseman	27	8479945	1994-05-12
1317	Gavin Hain	Philadelphia Flyers	Forward	21	8481057	2000-04-03
1318	Gemel Smith	Tampa Bay Lightning	Forward	27	8476966	1994-04-16
1319	George Parros	N/A	Forward	41	8468095	1979-12-29
1320	Gerald Mayhew	Philadelphia Flyers	Forward	28	8479933	1992-12-31
1321	German Rubtsov	Philadelphia Flyers	Forward	23	8479424	1998-06-27
1322	Gianluca Curcuruto	N/A	Defenseman	27	8476984	1994-02-25
1323	Gianni Fairbrother	Montréal Canadiens	Defenseman	20	8481654	2000-09-30
1324	Gilbert Brule	N/A	Forward	34	8471680	1987-01-01
1325	Gilles Senn	New Jersey Devils	Goalie	25	8480213	1996-03-01
1326	Giorgio Estephan	N/A	Forward	24	8478877	1997-02-03
1327	Giovanni Fiore	N/A	Forward	25	8479613	1996-08-13
1328	Giovanni Vallati	N/A	Defenseman	21	8480852	2000-02-21
1329	Givani Smith	Detroit Red Wings	Forward	23	8479379	1998-02-27
1330	Glenn Gawdin	Calgary Flames	Forward	24	8478446	1997-03-25
1331	Graeme Clarke	New Jersey Devils	Forward	20	8481578	2001-04-24
1332	Graham Black	N/A	Forward	28	8476939	1993-01-13
1333	Graham Knott	N/A	Forward	24	8478484	1997-01-13
1334	Graham McPhee	N/A	Forward	23	8479352	1998-07-24
1335	Grant Besse	N/A	Forward	27	8477379	1994-07-14
1336	Grant Clitsome	N/A	Defenseman	36	8471482	1985-04-14
1337	Grant Mismash	Nashville Predators	Forward	22	8480061	1999-02-19
1338	Greg McKegg	New York Rangers	Forward	29	8475735	1992-06-17
1339	Greg Meireles	N/A	Forward	22	8480438	1999-01-01
1340	Greg Nemisz	N/A	Forward	31	8474587	1990-06-05
1341	Greg Pateryn	Anaheim Ducks	Defenseman	31	8474688	1990-06-20
1342	Greg Rallo	N/A	Forward	40	8473867	1981-08-26
1343	Greg Zanon	N/A	Defenseman	41	8468636	1980-06-05
1344	Gregory Campbell	N/A	Forward	37	8470169	1983-12-17
1345	Gregory Chase	N/A	Forward	26	8477328	1995-01-01
1346	Griffen Molino	N/A	Forward	27	8479969	1994-01-21
1347	Griffin Reinhart	N/A	Defenseman	27	8476852	1994-01-24
1348	Grigori Denisenko	Florida Panthers	Forward	21	8480844	2000-06-24
1349	Guillaume Brisebois	Vancouver Canucks	Defenseman	24	8478465	1997-07-21
1350	Guillaume Desbiens	N/A	Forward	36	8470708	1985-04-20
1351	Guillaume Latendresse	N/A	Forward	34	8471670	1987-05-24
1352	Guillaume Richard	Columbus Blue Jackets	Defenseman	18	8482692	2003-02-10
1353	Gunnarwolfe Fontaine	Nashville Predators	Forward	21	8482506	2000-09-16
1354	Gustav Berglund	Detroit Red Wings	Defenseman	20	8481674	2001-01-08
1355	Gustav Bouramman	N/A	Defenseman	24	8478501	1997-01-24
1356	Gustav Forsling	Florida Panthers	Defenseman	25	8478055	1996-06-12
1357	Gustav Lindstrom	Detroit Red Wings	Defenseman	22	8480184	1998-10-20
1358	Gustav Nyquist	Columbus Blue Jackets	Forward	32	8474679	1989-09-01
1359	Gustav Olhaver	N/A	Forward	24	8478908	1997-07-03
1360	Gustav Olofsson	N/A	Defenseman	26	8477467	1994-12-01
1361	Gustav Possler	N/A	Forward	26	8477362	1994-11-11
1362	Haakon Hanelt	Washington Capitals	Forward	18	8482879	2003-06-01
1363	Hal Gill	N/A	Defenseman	46	8459628	1975-04-06
1364	Hampus Lindholm	Anaheim Ducks	Defenseman	27	8476854	1994-01-20
1365	Hampus Melen	N/A	Forward	26	8477338	1995-02-28
1366	Hank Kempf	New York Rangers	Defenseman	19	8482950	2002-04-15
1367	Hardy Haman Aktell	N/A	Defenseman	23	8479522	1998-07-04
1368	Harri Pesonen	N/A	Forward	33	8476849	1988-08-06
1369	Harri Sateri	N/A	Goalie	31	8474667	1989-12-29
1370	Harrison Blaisdell	Winnipeg Jets	Forward	20	8481612	2001-03-18
1371	Harry Zolnierczyk	N/A	Forward	34	8476158	1987-09-01
1372	Hayden Hawkey	N/A	Goalie	26	8478105	1995-03-01
1373	Haydn Fleury	Seattle Kraken	Defenseman	25	8477938	1996-07-08
1374	Helge Grans	Los Angeles Kings	Defenseman	19	8482169	2002-05-10
1375	Hendrix Lapierre	Washington Capitals	Forward	19	8482148	2002-02-09
1376	Henri Ikonen	N/A	Forward	27	8477386	1994-04-17
1377	Henri Jokiharju	Buffalo Sabres	Defenseman	22	8480035	1999-06-17
1378	Henri Kiviaho	N/A	Goalie	27	8477026	1994-02-26
1379	Henri Nikkanen	Winnipeg Jets	Forward	20	8481695	2001-04-28
1380	Henrik Borgstrom	Chicago Blackhawks	Forward	24	8479404	1997-08-06
1381	Henrik Haapala	N/A	Forward	27	8480164	1994-02-28
1382	Henrik Karlsson	N/A	Goalie	37	8475431	1983-11-27
1383	Henrik Lundqvist	N/A	Goalie	39	8468685	1982-03-02
1384	Henrik Rybinski	Edmonton Oilers	Forward	20	8481662	2001-06-26
1385	Henrik Samuelsson	N/A	Forward	27	8476868	1994-02-07
1386	Henrik Sedin	N/A	Forward	40	8467876	1980-09-26
1387	Henrik Tallinder	N/A	Defenseman	42	8466182	1979-01-10
1388	Henrik Tikkanen	New York Islanders	Goalie	20	8482472	2000-09-28
1389	Henrik Zetterberg	N/A	Forward	40	8468083	1980-10-09
1390	Henry Thrun	Anaheim Ducks	Defenseman	20	8481567	2001-03-12
1391	Hudson Elynuik	N/A	Forward	23	8479513	1997-10-12
1392	Hudson Fasching	Arizona Coyotes	Forward	26	8477392	1995-07-28
1393	Hugh McGing	St. Louis Blues	Forward	23	8481070	1998-07-11
1394	Hugo Alnefelt	Tampa Bay Lightning	Goalie	20	8481597	2001-06-04
1395	Hugo Fagerblom	N/A	Goalie	25	8478110	1996-01-09
1396	Hugo Gabrielsson	Vancouver Canucks	Defenseman	18	8482887	2002-10-24
1397	Hugo Ollas	New York Rangers	Goalie	19	8482504	2002-04-24
1398	Hunter Drew	Anaheim Ducks	Defenseman	22	8481003	1998-10-21
1399	Hunter Jones	Minnesota Wild	Goalie	20	8481545	2000-09-21
1400	Hunter Miska	Colorado Avalanche	Goalie	26	8480112	1995-07-07
1401	Hunter Shinkaruk	N/A	Forward	26	8477445	1994-10-13
1402	Hunter Skinner	New York Rangers	Defenseman	20	8481715	2001-04-29
1403	Hunter Smith	N/A	Forward	26	8477985	1995-09-11
1404	Ian Cole	Carolina Hurricanes	Defenseman	32	8474013	1989-02-21
1405	Ian McCoshen	N/A	Defenseman	26	8477452	1995-08-05
1406	Ian Mitchell	Chicago Blackhawks	Defenseman	22	8480070	1999-01-18
1407	Ian Moore	Anaheim Ducks	Defenseman	19	8482178	2002-01-04
1408	Ian Scott	Toronto Maple Leafs	Goalie	22	8479993	1999-01-11
1409	Ian White	N/A	Defenseman	37	8470273	1984-06-04
1410	Iaroslav Askarov	Nashville Predators	Goalie	19	8482137	2002-06-16
1411	Igor Ozhiganov	N/A	Defenseman	28	8480943	1992-10-13
1412	Igor Shesterkin	New York Rangers	Goalie	25	8478048	1995-12-30
1413	Igor Shvyrev	N/A	Forward	23	8480210	1998-07-10
1414	Iiro Pakarinen	N/A	Forward	30	8476336	1991-08-25
1415	Iiro Tarkki	N/A	Goalie	36	8476243	1985-07-01
1416	Ilya Bryzgalov	N/A	Goalie	41	8468524	1980-06-22
1417	Ilya Fedotov	Arizona Coyotes	Forward	18	8482792	2003-03-19
1418	Ilya Konovalov	Edmonton Oilers	Goalie	23	8481709	1998-07-13
1419	Ilya Kovalchuk	N/A	Forward	38	8469454	1983-04-15
1420	Ilya Lyubushkin	Arizona Coyotes	Defenseman	27	8480950	1994-04-06
1421	Ilya Mikheyev	Toronto Maple Leafs	Forward	26	8481624	1994-10-10
1422	Ilya Nikolaev	Calgary Flames	Forward	20	8481590	2001-06-26
1423	Ilya Safonov	Chicago Blackhawks	Forward	20	8482915	2001-05-30
1424	Ilya Samsonov	Washington Capitals	Goalie	24	8478492	1997-02-22
1425	Ilya Solovyov	Calgary Flames	Defenseman	21	8482470	2000-07-20
1426	Ilya Sorokin	New York Islanders	Goalie	26	8478009	1995-08-04
1427	Isaac Belliveau	Pittsburgh Penguins	Defenseman	18	8482801	2002-11-26
1428	Isaac Ratcliffe	Philadelphia Flyers	Forward	22	8480019	1999-02-15
1429	Isaak Phillips	Chicago Blackhawks	Defenseman	19	8482192	2001-09-28
1430	Isac Lundestrom	Anaheim Ducks	Forward	21	8480806	1999-11-06
1431	Isaiah Saville	Vegas Golden Knights	Goalie	20	8481520	2000-09-21
1432	Isak Rosen	Buffalo Sabres	Forward	18	8482765	2003-03-15
1433	Isak Walther	Nashville Predators	Forward	20	8481730	2001-08-02
1434	Ivan Barbashev	St. Louis Blues	Forward	25	8477964	1995-12-14
1435	Ivan Chekhovich	San Jose Sharks	Forward	22	8480276	1999-01-04
1436	Ivan Chukarov	Buffalo Sabres	Defenseman	26	8478901	1995-04-03
1437	Ivan Fedotov	Philadelphia Flyers	Goalie	24	8478905	1996-11-28
1438	Ivan Lodnia	Minnesota Wild	Forward	22	8480020	1999-08-31
1439	Ivan Morozov	Vegas Golden Knights	Forward	21	8480894	2000-05-05
1440	Ivan Nalimov	Chicago Blackhawks	Goalie	27	8478107	1994-03-12
1441	Ivan Prosvetov	Arizona Coyotes	Goalie	22	8481031	1999-03-05
1442	Ivan Provorov	Philadelphia Flyers	Defenseman	24	8478500	1997-01-13
1443	Ivan Vorobyov	St. Louis Blues	Forward	19	8482945	2002-03-11
1444	J-F Berube	N/A	Goalie	30	8475234	1991-07-13
1445	J-J Peterka	Buffalo Sabres	Forward	19	8482175	2002-01-14
1446	J.C. Beaudin	N/A	Forward	24	8478833	1997-03-25
1447	J.T. Compher	Colorado Avalanche	Forward	26	8477456	1995-04-08
1448	J.T. Miller	Vancouver Canucks	Forward	28	8476468	1993-03-14
1449	JC Lipon	N/A	Forward	28	8477076	1993-07-10
1450	JT Brown	N/A	Forward	31	8476806	1990-07-02
1451	JT Wyman	N/A	Forward	35	8471312	1986-02-27
1452	Jaccob Slavin	Carolina Hurricanes	Defenseman	27	8476958	1994-05-01
1453	Jachym Kondelik	Nashville Predators	Forward	21	8481029	1999-12-21
1454	Jack Ahcan	Boston Bruins	Defenseman	24	8482072	1997-05-18
1455	Jack Badini	Anaheim Ducks	Forward	23	8480195	1998-01-19
1456	Jack Bar	Dallas Stars	Defenseman	18	8482670	2002-10-07
1457	Jack Beck	Calgary Flames	Forward	18	8482736	2003-04-12
1458	Jack Becker	Boston Bruins	Forward	24	8478912	1997-06-24
1459	Jack Campbell	Toronto Maple Leafs	Goalie	29	8475789	1992-01-09
1460	Jack Dougherty	N/A	Defenseman	25	8477982	1996-05-25
1461	Jack Drury	Carolina Hurricanes	Forward	21	8480835	2000-02-03
1462	Jack Dugan	Vegas Golden Knights	Forward	23	8480225	1998-03-24
1463	Jack Eichel	Buffalo Sabres	Forward	24	8478403	1996-10-28
1464	Jack Finley	Tampa Bay Lightning	Forward	19	8482090	2002-09-02
1465	Jack Glover	N/A	Defenseman	25	8478000	1996-05-17
1466	Jack Gorniak	Montréal Canadiens	Forward	22	8480889	1999-09-15
1467	Jack Hillen	N/A	Defenseman	35	8474519	1986-01-24
1468	Jack Hughes	New Jersey Devils	Forward	20	8481559	2001-05-14
1469	Jack Johnson	N/A	Defenseman	34	8471677	1987-01-13
1470	Jack Kopacka	N/A	Forward	23	8479391	1998-03-05
1471	Jack LaFontaine	Carolina Hurricanes	Goalie	23	8479581	1998-01-06
1472	Jack Malone	Vancouver Canucks	Forward	20	8481731	2000-10-13
1473	Jack Matier	Nashville Predators	Defenseman	18	8482808	2003-04-08
1474	Jack McBain	Minnesota Wild	Forward	21	8480855	2000-01-06
1475	Jack Peart	Minnesota Wild	Defenseman	18	8482686	2003-05-15
1476	Jack Perbix	Anaheim Ducks	Forward	21	8480815	2000-09-13
1477	Jack Quinn	Buffalo Sabres	Forward	20	8482097	2001-09-19
1478	Jack Ramsey	N/A	Forward	25	8478134	1995-11-02
1479	Jack Rathbone	Vancouver Canucks	Defenseman	22	8480056	1999-05-20
1480	Jack Rodewald	N/A	Forward	27	8478268	1994-02-14
1481	Jack Roslovic	Columbus Blue Jackets	Forward	24	8478458	1997-01-29
1482	Jack Sadek	N/A	Defenseman	24	8478503	1997-04-19
1483	Jack Skille	N/A	Forward	34	8471681	1987-05-19
1484	Jack Smith	Montréal Canadiens	Forward	19	8482514	2002-07-06
1485	Jack Studnicka	Boston Bruins	Forward	22	8480021	1999-02-18
1486	Jack Thompson	Tampa Bay Lightning	Defenseman	19	8482144	2002-03-19
1487	Jackson Blake	Carolina Hurricanes	Forward	18	8482809	2003-08-03
1488	Jackson Cates	Philadelphia Flyers	Forward	23	8482654	1997-09-26
1489	Jackson Hallum	Vegas Golden Knights	Forward	19	8482512	2002-09-08
1490	Jackson Houck	N/A	Forward	26	8477420	1995-02-27
1491	Jackson Kunz	Vancouver Canucks	Forward	19	8482198	2002-08-13
1492	Jackson LaCombe	Anaheim Ducks	Defenseman	20	8481605	2001-01-09
1493	Jacob Bernard-Docker	Ottawa Senators	Defenseman	21	8480879	2000-06-30
1494	Jacob Bryson	Buffalo Sabres	Defenseman	23	8480196	1997-11-18
1495	Jacob Cederholm	N/A	Defenseman	23	8479422	1998-01-30
1496	Jacob Friend	N/A	Defenseman	24	8479567	1997-07-28
1497	Jacob Golden	N/A	Defenseman	22	8480230	1999-03-20
1498	Jacob Holmes	Dallas Stars	Defenseman	18	8482732	2003-07-04
1499	Jacob Ingham	Los Angeles Kings	Goalie	21	8480857	2000-06-10
